"","Coyote","Age","Farm","Educ","Land","Parent","Sibling","Prevalence","Child_con","First","Exper","Appreh","Prior","Pre_Coy","Linewatch","RIO_GRANDE","BIG_BEND","DEL_RIO","Arizona","California","Texas","Cross_Year","Survey_Year","MMP_id","Community","Weight","communityType","era","propertyOwn","rural","CoyNo","Last_Coy","San_Deigo","Tucson","Safeguard","Gatekeeper","Hold_The_Line","Operation_RG","PTD","noncoyoteMHC","coyoteMHC"
"1226",1,19,1,6,0,0,2,0.431271847716242,0,0,0.12,2,1,1,4.084013,0,0,0,0,1,0,1997,1998,10090056,56,8.02,"0",2,1,0,1,1,1,0,0,1,0,0,1,0,1
"1227",1,26,0,6,1,0,2,0.0285336131447785,0,0,0.6,0,2,1,4.084013,0,0,0,0,1,0,1997,1998,10090058,58,2.08,"0",2,0,0,2,1,1,0,0,1,0,0,1,0,2
"1229",1,21,0,12,0,1,4,0.414894662648036,0,0,0.36,2.5,2,1,5.400013,0,0,0,0,1,0,2000,2000,10090072,72,18.3505,"2",2,1,1,2,1,1,0,0,1,0,0,1,0,2
"1231",1,21,0,9,0,1,2,0.133783579963467,0,0,0.6,0,2,1,6.149998,0,0,0,1,0,0,2003,2004,10090094,94,5.41,"1",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1233",1,46,1,4,1,0,1,0.197335841083632,2,0,1.32,0,2,1,11.802817,0,0,0,1,0,0,2010,2011,10090126,126,26.322,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1236",1,24,0,9,0,0,0,0.414894662648036,0,0,0.57,0,3,1,5.400013,0,0,0,0,1,0,2000,2000,10100072,72,18.3505,"2",2,1,1,3,1,1,0,0,1,0,0,1,0,3
"1237",1,26,0,6,0,0,0,0.113650119987753,0,0,0.12,0,1,1,5.647751,0,0,0,1,0,0,2001,2004,10100094,94,5.41,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1238",1,26,0,5,0,0,2,0.279580087738798,0,0,0.12,1,1,1,6.254962,0,0,0,1,0,0,2004,2004,10100096,96,9.76,"1",2,1,0,1,1,0,1,1,0,0,0,1,0,1
"1239",1,32,0,5,0,0,1,0.252014074095156,0,0,0.06,1,1,1,5.400013,0,0,0,0,1,0,2000,2003,10100097,97,100,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1240",1,39,0,9,0,0,0,0.0292466475448017,0,0,0.08,0,1,1,5.647751,0,0,0,1,0,0,2001,2004,10100106,106,2.3,"3",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1242",1,29,0,17,0,0,1,0.198270152892529,0,0,0.5,0.5,2,1,11.55508,0,0,0,1,0,0,2009,2011,10100126,126,26.322,"2",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1243",1,24,0,6,0,0,4,0.172234776930745,0,0,0.19,0,1,1,5.400013,0,1,0,0,0,1,2000,2000,10110076,76,5.89,"3",2,0,1,1,1,0,0,0,0,1,0,1,0,1
"1245",1,37,0,9,1,0,2,0.213392149030641,0,0,1.08,0.2,5,1,4.705896,0,0,0,1,0,0,1998,2004,10110096,96,9.76,"1",2,1,0,5,1,0,1,1,0,0,0,1,0,5
"1248",0,30,0,14,1,0,0,0.137524274854045,0,0,0.96,0,4,1,4.914131,0,0,0,0,1,0,1999,2011,10110126,126,26.322,"2",2,1,1,3,0,1,0,0,1,0,0,1,1,3
"1250",1,23,1,9,0,1,3,0.304748035378169,0,0,0.64,0.5,2,1,6.254962,0,0,0,1,0,0,2004,2016,10110160,160,3.02,"0",2,0,0,2,1,0,1,1,0,0,0,1,0,2
"1252",1,28,0,12,0,1,5,0.414894662648036,0,0,0.31,0.5,2,1,5.400013,0,1,0,0,0,1,2000,2000,10120072,72,18.3505,"2",2,1,1,2,1,0,0,0,0,1,0,1,0,2
"1254",1,33,0,10,0,1,1,0.0723616256222676,0,0,0.96,0.333333333333333,3,0,4.705896,0,0,0,1,0,0,1998,2004,10120094,94,5.41,"1",2,1,1,0,0,0,1,1,0,0,0,1,1,0
"1257",1,38,0,11,1,0,4,0.279580087738798,0,0,0.85,0,3,1,6.254962,0,0,0,1,0,0,2004,2004,10120096,96,9.76,"1",2,1,0,3,1,0,1,1,0,0,0,1,0,3
"1260",1,44,0,17,0,0,2,0.149756918834571,0,0,0.84,0.666666666666667,3,1,5.400013,0,0,0,1,0,0,2000,2011,10120126,126,26.322,"2",2,1,1,3,1,0,1,1,0,0,0,1,0,3
"1261",1,29,0,9,0,0,2,0.42575531018178,0,0,1.44,0,1,0,6.254962,0,0,0,0,1,0,2004,2015,10120148,148,8.4,"1",2,0,1,0,0,1,0,0,1,0,0,1,1,0
"1262",1,24,1,12,0,0,3,0.336069132820854,0,0,0,1,1,1,5.647751,0,0,0,1,0,0,2001,2016,10120158,158,25.46,"1",2,0,0,1,1,0,1,1,0,0,0,1,0,1
"1263",1,45,0,4,0,0,0,0.137615158957789,1,0,0.12,0,1,1,6.254962,0,0,0,1,0,0,2004,2004,10130094,94,5.41,"1",2,1,1,1,1,0,1,1,0,0,0,1,0,1
"1264",1,23,0,9,0,0,1,0.42575531018178,0,0,0.36,0,1,1,6.254962,1,0,0,0,0,1,2004,2015,10130148,148,8.4,"1",2,0,1,1,1,0,0,0,0,0,1,1,0,1
"1265",1,35,1,4,0,1,11,0.15503595351383,0,0,0.53,0,2,1,3.073758,0,0,0,0,1,0,1994,1998,10140057,57,11.77,"1",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1266",1,24,0,9,0,0,4,0.149756918834571,0,0,0.24,0,1,1,5.400013,0,0,0,1,0,0,2000,2011,10140126,126,26.322,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1268",1,27,1,6,0,0,0,0.0348136962918313,0,0,0.27,0,2,1,5.789396,0,0,0,1,0,0,2002,2004,10150106,106,2.3,"3",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1269",1,28,0,3,0,0,0,0.17420625802004,0,0,0.02,0,1,0,4.084013,0,0,0,0,1,0,1997,1998,10160057,57,11.77,"1",2,1,1,0,0,1,0,0,1,0,0,1,1,0
"1277",1,34,0,7,0,0,3,0.133783579963467,0,0,0.72,0.428571428571429,8,1,6.149998,0,0,0,1,0,0,2003,2004,10170094,94,5.41,"1",2,1,1,8,1,0,1,1,0,0,0,1,0,7
"1279",1,44,1,5,1,0,4,0.0410245978063704,0,0,0.09,0.5,2,1,6.254962,0,0,0,1,0,0,2004,2004,10170106,106,2.3,"3",2,1,1,2,1,0,1,1,0,0,0,1,0,2
"1280",1,24,0,6,0,0,0,0.161786092107062,0,0,0.3,0,2,1,3.397049,0,0,0,0,1,0,1995,1998,10180057,57,11.77,"1",2,0,1,1,0,1,0,0,1,0,0,1,1,1
"1281",0,32,0,9,0,0,0,0.168895066255094,0,0,0.36,0,2,0,4.705896,0,0,1,0,0,1,1998,2000,10180076,76,5.89,"3",2,0,1,0,0,0,0,0,0,0,0,1,1,0
"1282",0,36,0,5,0,0,0,0.197556369551824,0,0,1.92,0,1,1,10.076554,0,0,0,0,1,0,2008,2011,10180126,126,26.322,"2",2,1,1,1,1,1,0,0,1,0,0,1,0,1
"1283",1,21,0,6,0,0,3,0.180214348695404,0,0,0.6,0,2,1,4.705896,0,0,0,0,1,0,1998,1998,10190057,57,11.77,"1",2,1,1,1,1,1,0,0,1,0,0,1,1,1
"1284",1,53,0,3,1,0,3,0.358751208730489,0,0,3.48,0,8,1,5.647751,1,0,0,0,0,1,2001,2015,10190150,150,5.89,"0",2,1,0,8,1,0,0,0,0,0,1,1,0,7
"1285",1,22,0,6,0,0,0,0.168895066255094,0,0,0.12,0,1,1,4.705896,0,0,0,1,0,0,1998,2000,10200076,76,5.89,"3",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1286",1,21,0,9,0,0,5,0.0740663013281769,0,0,0.36,0,1,1,11.802817,0,0,0,0,1,0,2010,2019,10260004,4,1,"2",2,0,1,1,1,1,0,0,1,0,0,1,0,1
"1288",0,26,0,11,0,1,4,0.0739788017030043,0,0,0.9,0,2,1,7.313631,0,0,0,0,1,0,2006,2019,10270004,4,1,"2",2,0,1,2,1,1,0,0,1,0,0,1,0,2
"1289",1,19,1,2,0,0,0,0.0741021713358288,0,0,0.12,0,1,1,6.149998,0,0,0,1,0,0,2003,2019,10310004,4,1,"2",2,0,1,1,1,0,1,1,0,0,0,1,0,1
"1293",1,22,1,6,0,1,1,0.0740711591031922,0,0,0.29,0.75,4,1,11.55508,0,0,0,1,0,0,2009,2019,10330004,4,1,"2",2,1,1,4,1,0,1,1,0,0,0,1,0,4
"1295",1,31,1,6,1,0,5,0.0740395644083058,0,0,0.19,0.5,2,1,8.158986,0,0,0,1,0,0,2007,2019,10370004,4,1,"2",2,0,1,2,1,0,1,1,0,0,0,1,0,2
"1306",1,29,1,7,0,1,4,0.0739788017030043,0,0,0.88,0.0909090909090909,11,1,7.313631,0,0,0,0,1,0,2006,2019,10380004,4,1,"2",2,1,1,11,1,1,0,0,1,0,0,1,0,7
